countrycode,year,rgdpe,avh,hc,rgdpe_pct_change_1y,rgdpe_pct_change_2y,rgdpe_pct_change_3y,rgdpe_pct_change_5y,rgdpe_pct_change_10y,rgdpe_acceleration,rgdpe_zscore_3y,rgdpe_zscore_5y,rgdpe_zscore_10y,rgdpe_vs_global,rgdpe_percentile,rgdpe_lag1,rgdpe_lag2,avh_pct_change_1y,avh_pct_change_2y,avh_pct_change_3y,avh_pct_change_5y,avh_pct_change_10y,avh_acceleration,avh_zscore_3y,avh_zscore_5y,avh_zscore_10y,avh_vs_global,avh_percentile,avh_lag1,avh_lag2,hc_pct_change_1y,hc_pct_change_2y,hc_pct_change_3y,hc_pct_change_5y,hc_pct_change_10y,hc_acceleration,hc_zscore_3y,hc_zscore_5y,hc_zscore_10y,hc_vs_global,hc_percentile,hc_lag1,hc_lag2,recession,recession_last_year,recession_next_year
NLD,1984,397383.15625,1552.57,2.90703511238098,2.394686858737849,2.2633381314195233,-0.34186052817729573,0.32710572734040433,14.363000101895729,2.5229637560533646,1.1533874752261797,0.14052618504271572,0.6339079344775266,-1316710.18125,30.0,388089.625,388588.09375,-0.5228322643891059,-1.4710455338727613,-2.3768053974861147,-2.5868992345338238,-10.470319582040677,0.4303646259805616,-0.8884757655028421,-1.2452513087481407,-1.2507789600630164,-308.89222222222224,22.22222222222222,1560.73,1575.75,0.5194982281081506,1.041684103616869,1.566590900514786,2.809918261276989,6.4643745677309905,1.1079133588332013e-05,1.000865994465451,1.2681883867212456,1.3898364229769535,0.23397027254104508,40.0,2.8920111656189,2.87706518173218,0,1,0
NLD,1985,398548.375,1535.93,2.92213678359985,0.29322298433478444,2.6949316153452862,2.563197743368839,-2.3789861062324835,12.760345359142589,-2.1014638744030645,0.6760071199446275,0.7857959697377725,0.6338634807051643,-1394656.09765625,30.0,397383.15625,388089.625,-1.0717713210998459,-1.5890000192217757,-2.527050610820236,-3.4540631600120664,-8.608235154111622,-0.54893905671074,-1.0928853770552518,-1.2944454928617903,-1.408112915526316,-321.07444444444445,22.22222222222222,1552.57,1560.73,0.5194870593255629,1.0416840135021754,1.566582577059794,2.6245849095513973,6.2724552611598705,-1.1168782587667181e-05,1.0008588936443807,1.2681835042125453,1.4028734190967505,0.22796109914779406,40.0,2.90703511238098,2.8920111656189,0,0,0
NLD,1986,411790.625,1520.91,2.93731689453125,3.3226204974490248,3.6255861687645385,6.10709446303801,3.2713311925611777,10.780820970011673,3.0293975131142403,1.1516367205396256,1.5474320827354533,1.6848175516137904,-1462304.178125,30.0,398548.375,397383.15625,-0.977909149505507,-2.0391995207945435,-2.551370192153668,-4.367537114004905,-8.630457115050728,0.09386217159433885,-0.9825151289711148,-1.3231847742811738,-1.5437250376417215,-329.97222222222194,11.11111111111111,1535.93,1552.57,0.5194866652579844,1.0416723905845027,1.5665820883044246,2.6245820359833694,6.080879782465476,-3.9406757856852437e-07,1.000862323008532,1.2681825934987216,1.4257643899063228,0.22293227910995617,40.0,2.92213678359985,2.90703511238098,0,0,0
NLD,1987,414104.46875,1499.44,2.95257616043091,0.5618981126634504,3.9031883519786037,4.2078563816832615,6.566432531104804,8.853277531625459,-2.7607223847855744,0.7096752870604703,1.1192917269012104,1.5993713749427187,-1547350.59765625,30.0,411790.625,398548.375,-1.4116548645219051,-2.3757593119478115,-3.4220679260838383,-4.842773282563851,-8.8048363651845,-0.43374571501639814,-1.0534487385731446,-1.3991160912507883,-1.753317181997373,-347.3322222222223,22.22222222222222,1520.91,1535.93,0.5194967532468064,1.0416821348643746,1.5665805980798808,2.6245835227572956,5.889658103178275,1.0087988822071736e-05,1.0008656765167183,1.2681875542307275,1.4536565498733025,0.21775001287460505,40.0,2.93731689453125,2.92213678359985,0,0,0
NLD,1988,432289.84375,1496.21,2.96791434288025,4.391494507386917,4.9780683448050755,8.466091161455624,11.389178144094947,10.333117558066295,3.829596394723467,1.1485533887373809,1.5142980010277756,2.1462765000064636,-1641330.52734375,30.0,414104.46875,411790.625,-0.215413754468341,-1.6240277202464348,-2.5860553540851483,-4.133962953233416,-7.38294500705673,1.1962411100535641,-0.6934502307400223,-1.0345499759526735,-1.4896116098293624,-348.99888888888904,22.22222222222222,1499.44,1520.91,0.5194847352252951,1.0416801948052168,1.5665782497698677,2.624581058458886,5.698775088773411,-1.2018021511295274e-05,1.0008586194387292,1.2681844662761939,1.479884088130272,0.2124099612236039,40.0,2.95257616043091,2.93731689453125,0,0,0
NLD,1989,455962.21875,1491.47,2.98333263397217,5.476042368853373,10.10801697609065,10.72671184537044,14.74120419516398,15.116529245705701,1.084547861466456,1.0407192897125506,1.5043825010837728,2.214178958688758,-1706833.4656250002,30.0,432289.84375,414104.46875,-0.3168004491348131,-0.5315317718614931,-1.935683242269437,-3.9354103196635237,-6.420504454762199,-0.1013866946664721,-1.0568496418131064,-0.9164132497275812,-1.300978260122381,-345.65999999999985,22.22222222222222,1496.21,1499.44,0.519499194068973,1.0416826483070851,1.5665909090909924,2.6245820446489043,5.50824891608066,1.445884367790029e-05,1.0008670719445762,1.2681891829874017,1.4965764241805146,0.2069087982177762,40.0,2.96791434288025,2.95257616043091,0,0,0
NLD,1990,479320.96875,1485.52,2.99883055686951,5.122957350290336,10.879535034183885,15.748803725026207,20.26669754957602,17.40556952444696,-0.3530850185630374,0.9977697864176656,1.4105798648937873,2.060545875211626,-1743595.38125,30.0,455962.21875,432289.84375,-0.39893527861774025,-0.7144718989981369,-0.9283465827242265,-3.282050614285814,-6.622749673136886,-0.08213482948292716,-1.0355211467974978,-0.9790424346541259,-1.201182248753555,-340.7033333333336,22.22222222222222,1491.47,1496.21,0.5194835708516088,1.0416814778844596,1.5665775893770384,2.6245784831187446,5.3180476834774115,-1.562321736425787e-05,1.0008574698297092,1.268182034174813,1.496572489215357,0.20148884057998995,40.0,2.98333263397217,2.96791434288025,0,0,0
NLD,1991,495853.90625,1476.45,3.01290345191956,3.449241443184836,8.748901961518051,14.70403790859358,20.414083309934504,24.353226777489013,-1.6737159071054997,0.9383958188672737,1.2098916772673252,1.8044983268346888,-1783662.428125,30.0,479320.96875,455962.21875,-0.6105606117723039,-1.0070601487123465,-1.3206702267729797,-2.9232498964435805,-7.163112986286202,-0.21162533315456367,-1.0616335558677932,-1.464363470702068,-1.233135539796542,-336.09333333333325,22.22222222222222,1485.52,1491.47,0.4692794335382722,0.9912008339485023,1.5158493083614388,2.5733198051949513,5.265440730513871,-0.050204137313336616,0.9835559392924879,1.2429379174229411,1.4751798930959918,0.1931129693985021,40.0,2.99883055686951,2.98333263397217,0,0,0
NLD,1992,506700.4375,1482.9,3.02704238891602,2.1874449537020224,5.712136654776789,11.127724329681655,22.360533570069087,30.395255451647497,-1.2617964894828138,0.9241503364002979,1.0831168538852873,1.5767049835406546,-1873711.4500000002,30.0,495853.90625,479320.96875,0.4368586812963482,-0.17636921751305046,-0.5746008971015182,-1.1030784826335127,-5.892432175154683,1.0474192930686521,0.27350327056487717,-0.4720795816826504,-0.9004286469988897,-324.8988888888889,22.22222222222222,1476.45,1485.52,0.4692794582399129,0.9407611237615354,1.465131794092045,2.522076466073009,5.212853992190203,2.470164073287151e-08,1.0007793962230338,1.2419770560961758,1.4629398752970288,0.1851522803306609,40.0,3.01290345191956,2.99883055686951,0,0,0
NLD,1993,515483.8125,1472.42,3.04124760627747,1.7334453160009256,3.958808431793015,7.544598736063546,19.24495103292605,32.825970933904756,-0.45399963770109686,0.9631940612106116,1.050458948243936,1.410012378470616,-1971795.75625,30.0,506700.4375,495853.90625,-0.7067233124283478,-0.2729520132750851,-0.8818460875652856,-1.5900174440753645,-5.65824966522076,-1.143581993724696,-0.914932762719298,-1.243844715566957,-1.0879911642212512,-327.66111111111104,22.22222222222222,1482.9,1476.45,0.4692771205802915,0.9407587999493039,1.4144530210549622,2.470868594073128,5.160299601631468,-2.3376596214319534e-06,1.0007785592286256,1.2545072125897365,1.4581636451732065,0.17702648639679275,40.0,3.02704238891602,3.01290345191956,0,0,0
NLD,1994,536427.8125,1480.18,3.05551958084106,4.062979184239657,5.866854022599899,8.182633178560339,17.647425694741294,34.99007294675691,2.329533868238731,1.1059313829373028,1.3878742754152331,1.467426380917191,-2084815.734375,30.0,515483.8125,506700.4375,0.5270235394792211,-0.18342437116460886,0.2526330048427061,-0.7569713101839071,-4.662591702789564,1.233746851907569,0.30892375883234946,0.13220971163531464,-0.6902610284448895,-318.6488888888887,22.22222222222222,1472.42,1482.9,0.4692802563701637,0.9407596018249809,1.414453851627684,2.419674763949353,5.1077631579917515,3.135789872210637e-06,1.000780494716056,1.2678704407608612,1.4593176886683221,0.16873286962508782,40.0,3.04124760627747,3.02704238891602,0,0,0
NLD,1995,559896.6875,1490.97,3.06985831260681,4.375029491969151,8.615765213771876,10.498560108308563,16.81038886325583,40.48399708065551,0.3120503077294945,1.0184016034321548,1.4520199020724887,1.5438428227154057,-2217829.0453125,30.0,536427.8125,515483.8125,0.7289653961004783,1.259830754811797,0.5442039247420594,0.36687489902527126,-2.927216735137672,0.2019418566212572,1.049789583600704,1.4794296910877158,0.09502578768431541,-310.87222222222226,22.22222222222222,1480.18,1472.42,0.46927311006801364,0.9407555724921801,1.4144474437347565,2.3685151391629855,5.05525716099362,-7.14630215004064e-06,1.0007768567290345,1.2678671984389585,1.4648605707755584,0.16026848554610984,40.0,3.05551958084106,3.04124760627747,0,0,0
NLD,1996,585529.3125,1506.06,3.08426427841187,4.578099062248864,9.153421738362976,13.588302542478004,18.085045841060165,42.19102547562854,0.2030695702797125,1.0143607175627167,1.3820844712588984,1.6003176174148346,-2376709.0828125,30.0,559896.6875,536427.8125,1.0120927986478456,1.7484360010268984,2.2846742098042494,2.005486132276735,-0.9763891354518162,0.28312740254736735,1.0505612054639302,1.5295676300066392,1.6857818282366048,-305.19888888888886,22.22222222222222,1490.97,1480.18,0.4692713584174113,0.9407466327837399,1.414441627364016,2.368506911392898,5.002775974026141,-1.751650602344057e-06,1.0007787563499717,1.2678660354054967,1.473148057434266,0.15219241380691928,40.0,3.06985831260681,3.05551958084106,0,0,0
NLD,1997,634095.25,1491.81,3.09873819351196,8.294364852997859,13.252188154801336,18.207004786874293,25.142037202207867,53.1244644410759,3.716265790748995,1.0858732236429907,1.4725717100610936,1.8702817090238941,-2454327.1984375,30.0,585529.3125,559896.6875,-0.9461774431297587,0.05633916175376008,0.7857152508478515,0.6008496864252422,-0.5088566398122052,-1.9582702417776043,-0.5271142119039344,0.27565836548883266,0.44238347381003706,-317.558888888889,22.22222222222222,1506.06,1490.97,0.46928258390175337,0.9407561510754503,1.4144439767917794,2.3685100961408745,4.950322197945223,1.1225484342070047e-05,1.000783351518239,1.2678731783103416,1.4823673785473372,0.14394220113754086,40.0,3.08426427841187,3.06985831260681,0,0,0
NLD,1998,687138.4375,1488.56,3.11327981948853,8.365176603988122,17.353379725118366,22.72593370183138,33.299712005990486,58.9531763085748,0.07081175099026282,1.0143596294657524,1.4314780575904023,1.9565806351420132,-2518756.175,30.0,634095.25,585529.3125,-0.21785616130740593,-1.1619722985804048,-0.1616397378887635,1.0961546297931113,-0.5112918641099862,0.7283212818223528,-0.7430584971024078,-0.31639170842135617,0.20268728491519952,-320.8166666666666,22.22222222222222,1491.81,1506.06,0.4692757202598319,0.9407605333872526,1.414446611539133,2.3685086693493007,4.8979000002812745,-6.863641921484032e-06,1.0007769607471804,1.2678718422055948,1.4905287866343737,0.13551419973373902,40.0,3.09873819351196,3.08426427841187,0,0,0
NLD,1999,730731.375,1486.86,3.12788987159729,6.344127343334649,15.24000140357462,24.798427576586946,36.22175397551744,60.26138678842017,-2.0210492606534727,0.9658643824330209,1.2946864596859606,1.8442152892711265,-2601709.8421875,30.0,687138.4375,634095.25,-0.11420433170312716,-0.33181169183743586,-1.27484960758536,0.4512964639435735,-0.309091030996278,0.10365182960427877,-0.8813360157780353,-0.7844177141488188,0.07345802590646315,-319.5799999999999,22.22222222222222,1488.56,1491.81,0.4692816886328055,0.940759633917021,1.4144570389371225,2.3685101286868404,4.845495134501587,5.968372973619296e-06,1.0007814960360206,1.2678725292803605,1.4955850772481525,0.12690596580505176,40.0,3.11327981948853,3.09873819351196,0,0,0
NLD,2000,779944.3125,1473.5,3.14256834983826,6.734750851501348,13.506139365111558,23.001128379372027,39.30146934473513,62.71858803381425,0.39062350816669866,1.0195625558921317,1.2561667487297683,1.7610170520830273,-2706118.8,30.0,730731.375,687138.4375,-0.8985378583054149,-1.0117160208523601,-1.2273680964734024,-1.17172042361684,-0.8091442727125808,-0.7843335266022877,-1.1485525782206165,-1.3606603573611555,-1.1266813438628258,-334.87555555555537,22.22222222222222,1486.86,1488.56,0.46927733531341165,0.9407612565497603,1.414451740972189,2.368514433804836,4.79312819590576,-4.353319393857191e-06,1.0007778487302081,1.267869023617608,1.495584813713512,0.11811388731003003,40.0,3.12788987159729,3.11327981948853,0,0,0
NLD,2001,797695.1875,1463.56,3.15517377853394,2.2759156923783497,9.163943795351614,16.089443402734993,36.234885337187976,60.87302680193416,-4.458835159122998,0.8139723093638743,1.0690795189557696,1.5009300752186718,-2775024.9421875,30.0,779944.3125,730731.375,-0.6745843230403836,-1.567060785817087,-1.679475466222391,-2.8219327251238324,-0.8730400623116363,0.22395353526503126,-0.9476761499818482,-1.4507833823705985,-1.6728849245455897,-338.3655555555556,11.11111111111111,1473.5,1486.86,0.4011186804044886,0.8722783747727281,1.3456535060922592,2.2990734165809545,4.7220340407435835,-0.06815865490892303,0.9737366530398693,1.2293726671825942,1.463354430643343,0.11410138607025377,40.0,3.14256834983826,3.12788987159729,0,0,0
NLD,2002,809985.9375,1445.91,3.1678295135498,1.5407827692328846,3.851765378441674,10.845923031565462,27.738843257381273,59.85499075082208,-0.7351329231454651,0.934286252244348,0.9552340175457201,1.3007727210880848,-2864415.271875,30.0,797695.1875,779944.3125,-1.205963540954924,-1.8724126230064364,-2.7541261450304555,-3.0767993243107306,-2.4944365769775434,-0.5313792179145405,-1.0791938980613236,-1.4584129928814888,-2.007998780213062,-343.55555555555543,11.11111111111111,1463.56,1473.5,0.40111055378193594,0.8038381635466996,1.2768877291742475,2.229659807417783,4.65097962120693,-8.126622552673268e-06,1.0006631549228313,1.2270967084812026,1.444578883660522,0.1099410295486396,40.0,3.15517377853394,3.14256834983826,0,0,1
NLD,2003,775791.375,1437.17,3.18053650856018,-4.2216242180130426,-2.7458875073130606,-0.5324658996087028,12.901757879030008,50.4977181024477,-5.762406987245927,-1.0795814505932682,-0.10057191262431656,0.8262255942424966,-3022774.8140625,30.0,809985.9375,797695.1875,-0.6044636249835755,-1.803137555002865,-2.465558194774342,-3.4523297683667353,-2.3940180111652887,0.6014999159713486,-0.8710625460867031,-1.2016566153404924,-1.809461341507436,-347.2944444444445,11.11111111111111,1445.91,1463.56,0.40112622715422486,0.8038457405672661,1.2081887963987903,2.16031622505104,4.579992171476044,1.5673372288915743e-05,1.0006730106069004,1.2462098408535347,1.4368533677456996,0.10563080310821427,40.0,3.1678295135498,3.15517377853394,1,0,0
NLD,2004,792244.9375,1458.19,3.19329428672791,2.1208746359161257,-2.190284939360443,-0.6832497030703211,8.41808147351002,47.689012209820866,6.342498853929168,-0.02509431024379209,0.08070049616722987,0.8257816770806816,-3199028.1875,30.0,775791.375,809985.9375,1.462596630878732,0.849292141281266,-0.36691355325370045,-1.9282245806598985,-1.4856301260657512,2.0670602558623075,1.0511797263013276,0.17585339392029326,-0.7174789100820606,-326.5344444444445,22.22222222222222,1437.17,1445.91,0.4011203183297285,0.8038555442832163,1.2081904474904315,2.091007606262707,4.50904346189549,-5.908824496358989e-06,1.0006640871509325,1.2674449344563503,1.4380794795153076,0.10116710662842321,40.0,3.18053650856018,3.1678295135498,0,1,0
NLD,2005,805744.5,1444.28,3.20610308647156,1.703963239272821,3.8609767993360355,-0.5236433502896487,3.3079525148790756,43.909495803187795,-0.4169113966433047,0.9655624937434073,0.7067323687342129,0.8340211608152834,-3393190.2171874996,30.0,792244.9375,775791.375,-0.953922328365997,0.49472226667686137,-0.11273177445346727,-1.9830335934849064,-3.1315184074796942,-2.416518959244729,-0.21200154387274478,-0.514092952527349,-1.0829578925466583,-402.6569999999999,10.0,1458.19,1437.17,0.4011155438095937,0.8038448180855307,1.2081954776307136,2.0217455775168647,4.438145347139999,-4.774520134809279e-06,1.0006645476956977,1.2674395415343909,1.446174466912029,0.09654700756073309,40.0,3.19329428672791,3.18053650856018,0,0,0
NLD,2006,854109.8125,1440.5,3.2189633846283,6.002561916339477,7.80880660408132,10.095296238631168,7.072203253075293,45.86969332982795,4.298598677066656,1.129567955272922,1.5914784861996643,1.342390653865057,-3534251.0046875,30.0,805744.5,792244.9375,-0.2617221037471973,-1.2131478065272705,0.23170536540562114,-1.5756101560578273,-4.353080222567495,0.6922002246187997,-0.7682231169268942,-0.5879913833238293,-1.0685792616612593,-402.8610000000001,10.0,1444.28,1458.19,0.40111929684998326,0.8038437925084629,1.20818849161759,2.021746203912733,4.3673010500185905,3.7530403895758013e-06,1.000668075924174,1.267438872186171,1.458802161093632,0.09238033294678116,40.0,3.20610308647156,3.19329428672791,0,0,0
NLD,2007,916467.6875,1439.51,3.23187518119812,7.300920102706354,13.741724268673261,15.679841437926513,13.146123293035572,44.53154908509407,1.298358186366877,1.0393619161224144,1.5363038788829995,1.9490687546281285,-3679027.253125,30.0,854109.8125,805744.5,-0.06872613675806827,-0.33026836901431933,-1.2810401936647509,-0.4426278260749372,-3.5058083804237805,0.19299596698912902,-0.7627159032023243,-0.5278491566285848,-0.9338246912029052,-390.03300000000013,20.0,1440.5,1444.28,0.40111660267645455,0.8038448556226374,1.2081847460962525,2.021752350446171,4.296490357427363,-2.6941735287167035e-06,1.0006654086673157,1.2674405109230589,1.4731938333014685,0.08806881904602015,40.0,3.2189633846283,3.20610308647156,0,0,0
NLD,2008,955031.5625,1439.02,3.24483895301819,4.207881579021855,11.816015753829067,18.52784133183658,23.10417378641261,38.9867762273159,-3.0930385236844993,0.9129916237625597,1.2876321149981025,1.9560298719957163,-3723769.1031250004,30.0,916467.6875,854109.8125,-0.0340393606157674,-0.10274210343630408,-0.3641953083889593,0.12872520300311052,-3.328048583866283,0.03468677614230087,-0.8709740245969817,-0.6571885742946937,-0.8112649912331586,-381.8090000000002,20.0,1439.51,1440.5,0.4011222925776492,0.803847863366669,1.2081915491139128,2.0217483523595536,4.225740735096317,5.689901194649849e-06,1.000668880823115,1.2674444208193876,1.4861539298551738,0.08360998630523664,40.0,3.23187518119812,3.2189633846283,0,0,1
NLD,2009,919864.1875,1430.6,3.25785446166992,-3.6823259440705636,0.37060771987118546,7.698585596099794,16.108559860630223,25.882673027417226,-7.8902075230924185,-0.49598543486465463,0.49699632387322434,1.1947409506912836,-3799973.39375,30.0,955031.5625,916467.6875,-0.5851204291809742,-0.6189606185438179,-0.6872613675807049,-1.892071677902063,-3.7838128673849614,-0.5510810685652068,-1.153318324293093,-1.6306111699630204,-1.2324771681857214,-377.46699999999987,20.0,1439.02,1439.51,0.4011141643755156,0.8038454152851537,1.2081863753821809,2.021742099071089,4.155024486404391,-8.128202133583784e-06,1.0006631602820222,1.2674389570518954,1.4942356999193729,0.07900068759918089,40.0,3.24483895301819,3.23187518119812,1,0,1
NLD,2010,919182.875,1430.15,3.27092242240906,-0.07406664040826572,-3.7536652093631773,0.29626658277572826,14.078702988354252,17.852372312798927,3.608259303662298,-0.5938851973882897,0.1712290460226138,0.9678513477030737,-4070683.15625,30.0,919864.1875,955031.5625,-0.03145533342652218,-0.6163917110255546,-0.6502212558439968,-0.978342149721656,-2.941974889718346,0.553665095754452,-0.6217981976318148,-1.1328736278652494,-1.179079487838282,-393.8589999999999,20.0,1430.6,1439.02,0.4011216858484712,0.8038448061223002,1.2081914994150234,2.0217483402517944,4.0843685254262185,7.521472955573927e-06,1.0006696362864773,1.2674427678130227,1.494237765190911,0.07423849105835068,40.0,3.25785446166992,3.24483895301819,1,1,0
NLD,2011,948109.75,1430.72,3.28468346595764,3.147020662237643,3.0706231293519126,-0.7247731668554191,11.005603275398501,18.85614516133709,3.2210873026459086,1.154454648199372,0.8940464660254518,1.1311264408885078,-4254472.284375,20.0,919182.875,919864.1875,0.03985595916511375,0.00838808891374665,-0.5767814206890765,-0.678930926761534,-2.2438437781846954,0.07131129259163593,0.7653920777248361,-0.6813349902424938,-1.0347866343762295,-384.1719999999998,10.0,1430.15,1430.6,0.4207083437474113,0.8235175819968132,1.2279349920398586,2.0416535846035755,4.104676842360067,0.019586657898940096,1.008498947582738,1.279640126406379,1.5048786507362442,0.06433088779449214,40.0,3.27092242240906,3.25785446166992,0,1,0
NLD,2012,952645.875,1421.71,3.29850268363953,0.47843880943108097,3.6405160398576886,3.563752991525182,3.947568255100098,17.612643738027867,-2.668581852806562,0.6977699018329615,0.763161681833717,0.9763840131146356,-4442934.79375,20.0,948109.75,919182.875,-0.6297528517110296,-0.5901478865853238,-0.6214175870264182,-1.236531875429836,-1.6736864673458252,-0.6696088108761433,-1.152856888796424,-1.4255203525582696,-1.5601744636135397,-394.37800000000016,10.0,1430.72,1430.15,0.4207168765304692,0.8431952112810226,1.2476991359759548,2.0615741235622043,4.1250063973076845,8.532783057901838e-06,1.0007023469529062,1.2794296381226278,1.5106689650717782,0.05699582099914702,40.0,3.28468346595764,3.27092242240906,0,0,1
NLD,2013,945753.8125,1426.68,3.31237983703613,-0.7234653170570815,-0.24848784647557576,2.8907128518903313,-0.9714600400968387,21.90826593038624,-1.2019041264881625,-0.8799995864596746,0.5319417977950944,0.731291091714001,-4591418.4875,20.0,952645.875,948109.75,0.3495790280718225,-0.28237530753746354,-0.24263189175960376,-0.8575280399160445,-0.7299066916231167,0.9793318797828521,0.0686905661681589,-0.33336113795526634,-0.9039771810289202,-390.94600000000014,20.0,1421.71,1430.72,0.42071068989668614,0.8431975673009129,1.2674533135682342,2.0814864773216923,4.145317248241076,-6.186633783045181e-06,1.0006965422338774,1.2733931915059395,1.5125633382449297,0.04943029880523486,40.0,3.29850268363953,3.28468346595764,1,0,1
NLD,2014,924002.875,1438.52,3.3263156414032,-2.2998519501077896,-3.006678635962179,-2.5426249440004156,0.4499237557283431,16.630959853877258,-1.5763866330507081,-1.1236063497068538,-0.9155384122952588,0.20606304507708195,-4766766.00625,20.0,945753.8125,952645.875,0.8298987859926443,1.1823789661745243,0.5451800492059844,0.5536138683070124,-1.3489325808022312,0.4803197579208218,1.1058612130192567,1.4546691268209468,0.6050574879494166,-379.6099999999999,20.0,1426.68,1421.71,0.42071878989395906,0.8431994887141192,1.267463847796435,2.1014192174253266,4.165646593493055,8.09999727291455e-06,1.000702179735561,1.2675683321863975,1.5115549469724647,0.04234333038330318,40.0,3.31237983703613,3.29850268363953,1,1,0
NLD,2015,976814.875,1438.41,3.34031009674072,5.715566631759672,3.2842651110116527,2.5370392749561876,6.269916636556139,21.231342565788538,8.015418581867461,1.0533209827864012,1.4505041237985483,1.3623126813787971,-4906681.68125,20.0,924002.875,945753.8125,-0.0076467480465969295,0.8221885776768412,1.1746418045874396,0.5775617942173961,-0.4064308859777821,-0.8375455340392413,0.5692482781288487,0.9794174196262698,0.7452633382979735,-377.1210000000001,20.0,1438.52,1426.68,0.4207194038752249,0.8432082393540208,1.267466396451744,2.1213488236922373,4.18598549857796,6.139812658290111e-07,1.0006992338138958,1.267568011861043,1.5085952078655704,0.03550503253936421,40.0,3.3263156414032,3.31237983703613,0,1,0
NLD,2016,985759.9375,1451.09,3.35436320304871,0.9157377440633274,6.683643976757114,4.230078110311619,3.9710790338354895,15.41372351345045,-4.799828887696345,0.7061537650838968,1.161310148384313,1.6912399979435826,-5039353.05625,20.0,976814.875,924002.875,0.8815289103941026,0.8738147540527708,1.7109653180811257,1.4237586669648694,0.7351614022908626,0.8891756584406996,1.1546676680102042,1.3754468555831465,1.9736184102687522,-347.35400000000004,20.0,1438.41,1438.52,0.4207126255045157,0.8432020490297898,1.2674683483807847,2.12135317796156,4.206317445765073,-6.778370709170645e-06,1.0006963125079285,1.2675633480771291,1.5045873463008541,0.029850673675541728,40.0,3.34031009674072,3.3263156414032,0,0,0
NLD,2017,1026291.5625,1451.1,3.36847543716431,4.111713558048713,5.065103815090866,11.070169830369835,7.730646763153204,11.983387575789472,3.1959758139853855,1.1379649927255513,1.391364534026138,2.1157103230937353,-5193096.146875,20.0,985759.9375,976814.875,0.0006891371314043937,0.8822241224685445,0.8745099129660927,2.0672289004086464,0.8051350806871804,-0.8808397732626982,0.5780328506071252,0.968189600359101,1.5661567097854516,-346.21299999999974,20.0,1451.09,1438.41,0.42071276308939254,0.8431953803053283,1.2674622707580685,2.1213489948588737,4.226656300369558,1.3758487682480336e-07,1.000699035279822,1.2675608377263023,1.5003896582149916,0.024017286300663354,40.0,3.35436320304871,3.34031009674072,0,0,0
NLD,2018,1054962.375,1451.04,3.38264727592468,2.7936322919930534,7.020212007753668,8.00023648288526,11.54725056950272,10.463613604393318,-1.3180812660556596,0.9382864140050806,1.2266312335699217,1.9482954324766824,-5415657.890625,20.0,1026291.5625,985759.9375,-0.004134794293975119,-0.003445685656988662,0.8780528500218931,1.707460677937589,0.8352906839376839,-0.004823931425379513,-1.1406472786895219,0.7249732380127499,1.2896546773899027,-348.528,20.0,1451.1,1451.09,0.42071967050767434,0.8432024549477335,1.267462539638764,2.1213581275577376,4.247000387440103,6.9074182817985275e-06,1.0007017117171217,1.267566842343741,1.496810939885266,0.01799662113189493,40.0,3.36847543716431,3.35436320304871,0,0,0
NLD,2019,1113163.75,1456.55,3.39687848091126,5.516914762007508,8.464669366313737,12.92442588234115,20.471892471113783,21.01392413431684,2.7232824700144542,1.0924694521689249,1.4727611136232612,2.0577822594707325,-5628134.290625,20.0,1054962.375,1026291.5625,0.37972764362113054,0.3755771483701986,0.37626887374317963,1.2533715207296403,1.8139242275968082,0.38386243791510566,1.1546486329994299,1.0302225120680348,1.389276985494859,-340.7700000000002,20.0,1451.04,1451.1,0.42071205850719995,0.843201747401201,1.267461967860517,2.1213512821739666,4.267348983111985,-7.612000474388481e-06,1.0006959833986837,1.2675642311443085,1.494623988357973,0.011783790588384413,40.0,3.38264727592468,3.36847543716431,0,0,1
NLD,2020,1104162.5,1402.14,3.41116952896118,-0.8086186780696059,4.663685280719143,7.587603790711284,13.037027614879438,20.12435501477332,-6.3255334400771135,0.4277053989163115,0.8858721954409671,1.4844252622807814,-5614182.1,20.0,1113163.75,1054962.375,-3.7355394596821134,-3.369996692027777,-3.373992143890825,-2.521534194005881,-1.958535817921192,-4.115267103303244,-1.1498048891196029,-1.7790088153225954,-2.04865975794013,-301.48,30.0,1456.55,1451.04,0.42071119500530774,0.8431932362413797,1.2674603865542977,2.121342934286252,4.287692841361457,-8.635018922120707e-07,1.0006986385911882,1.2675616062223085,1.4946213390515302,0.00537457466125435,40.0,3.39687848091126,3.38264727592468,1,0,0
NLD,2021,1179366.625,1442.16,3.42599987983704,6.810965324397444,5.947271908557927,11.792292592425401,19.640348540741947,24.391361337651052,7.61958400246705,1.147745701687743,1.4235505205896637,1.8105974519098034,-6004287.071875,20.0,1104162.5,1113163.75,2.854208566904881,-0.9879509800556074,-0.6119748594111685,-0.6153994583382061,0.7995974055021282,6.589748026586994,0.30302874292685333,0.0706496046272226,0.2504963837142055,-316.20799999999986,20.0,1402.14,1456.55,0.4347585410208854,0.8572988138794813,1.2816176318741102,2.135626718156858,4.302284081373431,0.014047346015577666,1.006115534066389,1.2759414102792854,1.5019093622154547,-6.008148188740847e-06,40.0,3.41116952896118,3.39687848091126,0,1,0
